"ReceiptNumber","ReceiptMethod","ReceiptDate","BusinessUnit","CustomerAccountNumber","CustomerSite","Amount","Currency","RemittanceBankAccountNumber","AccountingDate"
"AMEX-BLKU-0001304","AMEX","2026-03-06","AlQurashi-KSA","16","16","226.0","SAR","0022555612015","2026-03-06"
"AMEX-BLKU-0001305","AMEX","2026-03-07","AlQurashi-KSA","16","16","399.0","SAR","0022555612015","2026-03-07"
"AMEX-BLKU-0001313","AMEX","2026-03-14","AlQurashi-KSA","16","16","508.0","SAR","0022555612015","2026-03-14"
"AMEX-BLKU-0001314","AMEX","2026-03-15","AlQurashi-KSA","16","16","222.0","SAR","0022555612015","2026-03-15"
