"ReceiptNumber","ReceiptMethod","ReceiptDate","BusinessUnit","CustomerAccountNumber","CustomerSite","Amount","Currency","RemittanceBankAccountNumber","AccountingDate"
"Mada-BLKU-0006443","Mada","2026-03-21","AlQurashi-KSA","110012","96018","2123.0","SAR","157-95017321-MILAQROTAB","2026-03-21"
"Mada-BLKU-0006444","Mada","2026-03-22","AlQurashi-KSA","110012","96018","2972.0","SAR","157-95017321-MILAQROTAB","2026-03-22"
"Mada-BLKU-0006445","Mada","2026-03-23","AlQurashi-KSA","110012","96018","3595.0","SAR","157-95017321-MILAQROTAB","2026-03-23"
"Mada-BLKU-0006446","Mada","2026-03-24","AlQurashi-KSA","110012","96018","1121.0","SAR","157-95017321-MILAQROTAB","2026-03-24"
"Mada-BLKU-0006447","Mada","2026-03-25","AlQurashi-KSA","110012","96018","4712.0","SAR","157-95017321-MILAQROTAB","2026-03-25"
"Mada-BLKU-0006448","Mada","2026-03-26","AlQurashi-KSA","110012","96018","5091.0","SAR","157-95017321-MILAQROTAB","2026-03-26"
"Mada-BLKU-0006449","Mada","2026-03-27","AlQurashi-KSA","110012","96018","5726.0","SAR","157-95017321-MILAQROTAB","2026-03-27"
"Mada-BLKU-0006450","Mada","2026-03-28","AlQurashi-KSA","110012","96018","7843.0","SAR","157-95017321-MILAQROTAB","2026-03-28"
"Mada-BLKU-0006451","Mada","2026-03-29","AlQurashi-KSA","110012","96018","3527.0","SAR","157-95017321-MILAQROTAB","2026-03-29"
"Mada-BLKU-0006452","Mada","2026-03-30","AlQurashi-KSA","110012","96018","2942.0","SAR","157-95017321-MILAQROTAB","2026-03-30"
"Mada-BLKU-0006453","Mada","2026-03-31","AlQurashi-KSA","110012","96018","2594.0","SAR","157-95017321-MILAQROTAB","2026-03-31"
"Master-BLKU-0006427","Master","2026-03-05","AlQurashi-KSA","110012","96018","299.0","SAR","157-95017321-MILAQROTAB","2026-03-05"
"Master-BLKU-0006428","Master","2026-03-06","AlQurashi-KSA","110012","96018","250.0","SAR","157-95017321-MILAQROTAB","2026-03-06"
"Master-BLKU-0006429","Master","2026-03-07","AlQurashi-KSA","110012","96018","399.0","SAR","157-95017321-MILAQROTAB","2026-03-07"
"Master-BLKU-0006430","Master","2026-03-08","AlQurashi-KSA","110012","96018","298.0","SAR","157-95017321-MILAQROTAB","2026-03-08"
"Master-BLKU-0006431","Master","2026-03-09","AlQurashi-KSA","110012","96018","721.0","SAR","157-95017321-MILAQROTAB","2026-03-09"
"Master-BLKU-0006432","Master","2026-03-10","AlQurashi-KSA","110012","96018","598.0","SAR","157-95017321-MILAQROTAB","2026-03-10"
"Master-BLKU-0006433","Master","2026-03-11","AlQurashi-KSA","110012","96018","449.0","SAR","157-95017321-MILAQROTAB","2026-03-11"
"Master-BLKU-0006434","Master","2026-03-12","AlQurashi-KSA","110012","96018","199.0","SAR","157-95017321-MILAQROTAB","2026-03-12"
"Master-BLKU-0006437","Master","2026-03-15","AlQurashi-KSA","110012","96018","249.0","SAR","157-95017321-MILAQROTAB","2026-03-15"
"Master-BLKU-0006438","Master","2026-03-16","AlQurashi-KSA","110012","96018","767.0","SAR","157-95017321-MILAQROTAB","2026-03-16"
"Master-BLKU-0006439","Master","2026-03-17","AlQurashi-KSA","110012","96018","1977.0","SAR","157-95017321-MILAQROTAB","2026-03-17"
"Master-BLKU-0006441","Master","2026-03-19","AlQurashi-KSA","110012","96018","1376.0","SAR","157-95017321-MILAQROTAB","2026-03-19"
"Master-BLKU-0006442","Master","2026-03-20","AlQurashi-KSA","110012","96018","861.0","SAR","157-95017321-MILAQROTAB","2026-03-20"
"Master-BLKU-0006444","Master","2026-03-22","AlQurashi-KSA","110012","96018","299.0","SAR","157-95017321-MILAQROTAB","2026-03-22"
"Master-BLKU-0006445","Master","2026-03-23","AlQurashi-KSA","110012","96018","299.0","SAR","157-95017321-MILAQROTAB","2026-03-23"
